"id","nombre","link","tags","id_saga","foto","resumen"
736,inframundo 4 el despertar (2012),https://t.me/c/2595202697/22168,"",,,
737,starship troopers invasion (2012),https://t.me/c/2595202697/22172,"",,,
738,¡esto es guerra! (2012),https://t.me/c/2595202697/22176,"",,,
739,mac and devin go to high school (2012),https://t.me/c/2595202697/22180,"",,,
740,actividad paranormal 4 (2012),https://t.me/c/2595202697/22184,"",,,
741,american pie el reencuentro(2012),https://t.me/c/2595202697/22188,"",,,
742,one piece z (2012),https://t.me/c/2595202697/22192,"",,,
743,"12 horas (2012)",https://t.me/c/2595202697/22196,"",,,
744,tengo ganas de ti (2012),https://t.me/c/2595202697/22200,"",,,
747,"2012 (2009)",https://t.me/c/2595202697/22212,"",,,
748,los vengadores(2012),https://t.me/c/2595202697/22216,"",,,
749,terror en silent hill 2 la revelacion (2012),https://t.me/c/2595202697/22220,"",,,
750,cantinflas el señor fotografo (1953),https://t.me/c/2595202697/22225,"",,,
751,dos tipos de cuidado {pedro infante} (1953),https://t.me/c/2595202697/22229,"",,,
752,gitana tenias que ser {pedro infante}  (1953),https://t.me/c/2595202697/22233,"",,,
753,pepe el toro {pedro infante}  (1953),https://t.me/c/2595202697/22237,"",,,
754,los sobornados (1953),https://t.me/c/2595202697/22241,"",,,
755,island in the sky (1953),https://t.me/c/2595202697/22245,"",,,
756,"king creole, el barrio contra mi(castellano) (1958)(elvis presley)",https://t.me/c/2595202697/22250,"",,,
757,escuela de rateros {pedro infante}  (1958),https://t.me/c/2595202697/22254,"",,,
758,dracula(1958),https://t.me/c/2595202697/22258,"",,,
759,sed de mal (1958),https://t.me/c/2595202697/22262,"",,,
760,sortilegio de amor (1958),https://t.me/c/2595202697/22266,"",,,
761,noche larga y febril (1958),https://t.me/c/2595202697/22270,"",,,
762,"run silent, run deep (1958)",https://t.me/c/2595202697/22274,"",,,
763,pista de carreras (elvis presley)(calidad media)(1968),https://t.me/c/2595202697/22279,"",,,
764,pista de carreras (1968)(elvis presley)(subtitulado),https://t.me/c/2595202697/22280,"",,,
767,cupido motorizado (1968),https://t.me/c/2595202697/22292,"",,,
768,coogan's bluff (1968),https://t.me/c/2595202697/22296,"",,,
769,donde las aguilas se atreven (1968),https://t.me/c/2595202697/22300,"",,,
770,el tesoro de moctezuma (1968),https://t.me/c/2595202697/22304,"",,,
771,atacan las brujas (1968),https://t.me/c/2595202697/22308,"",,,
772,cantinflas por mis pistolas(1968),https://t.me/c/2595202697/22312,"",,,
773,"2001 odisea del espacio (1968)",https://t.me/c/2595202697/22316,"",,,
774,los cuatro truhanes (1968)castellano,https://t.me/c/2595202697/22320,"",,,
775,dracula vuelve de la tumba(1968),https://t.me/c/2595202697/22324,"",,,
776,oliver! (1968),https://t.me/c/2595202697/22328,"",,,
777,la guerra de los monstruos (1968),https://t.me/c/2595202697/22332,"",,,
778,la chica de rosa (1986),https://t.me/c/2595202697/22336,"",,,
779,la hija de dracula (1936),https://t.me/c/2595202697/22341,"",,,
780,sabotage (1936),https://t.me/c/2595202697/22345,"",,,
781,my man godfrey (al servicio de las damas)(1936),https://t.me/c/2595202697/22349,"",,,
783,benji (1974),https://t.me/c/2595202697/22362,"",,,
784,la pandilla de cupido motorizado (1974),https://t.me/c/2595202697/22366,"",,,
785,santo y blue demon contra el doctor frankenstein (1974),https://t.me/c/2595202697/22370,"",,,
786,la venganza de la llorona (1974),https://t.me/c/2595202697/22374,"",,,
787,la masacre de texas (1974),https://t.me/c/2595202697/22378,"",,,
788,cantinflas conserje para todo (1974),https://t.me/c/2595202697/22382,"",,,
765,asterix y cleopatra (1968),https://t.me/c/2595202697/22284,"",asterix,,
746,asterix y obelix al servicio de su majestad (2012),https://t.me/c/2595202697/22208,"",obelix,,
719,la princesa encantada navidad (2012),https://t.me/c/2595202697/22103,"",princesa,,
723,resident evil infierno (2012),https://t.me/c/2595202697/22119,"",resident,,
725,[rec] 3 el comienzo (2012),https://t.me/c/2595202697/22127,"",rec,,
710,superman ii (1980),https://t.me/c/2595202697/22066,"",superman1,,
766,el planeta de los simios (1968),https://t.me/c/2595202697/22288,"",planetaori,,
782,"007 el hombre de la pistola de oro(1974)",https://t.me/c/2595202697/22358,"","007",,
789,kung fu contra los 7 vampiros de oro(1974),https://t.me/c/2595202697/22386,"",,,
790,godzilla vs. mechagodzilla(1974),https://t.me/c/2595202697/22390,"",,,
791,billy two hats(billy dos sombreros) (1974),https://t.me/c/2595202697/22394,"",,,
794,la noche deseada(hurry sundown)(1967),https://t.me/c/2595202697/22407,"",,,
795,tu perdonas... yo no (1967),https://t.me/c/2595202697/22411,"",,,
796,lucha de gigantes (1967),https://t.me/c/2595202697/22415,"",,,
797,operacion 67 (1967),https://t.me/c/2595202697/22419,"",,,
798,el asesino se embarca (1967),https://t.me/c/2595202697/22423,"",,,
799,cantinflas su excelencia(1967),https://t.me/c/2595202697/22427,"",,,
800,el hijo de godzilla(1967),https://t.me/c/2595202697/22431,"",,,
801,theatre of death(el teatro de la muerte) (1967),https://t.me/c/2595202697/22435,"",,,
804,el ultimo valle (castellano)(1971),https://t.me/c/2595202697/22448,"",,,
805,la ultima esperanza (1971),https://t.me/c/2595202697/22452,"",,,
806,baile con el diablo (1971),https://t.me/c/2595202697/22456,"",,,
807,santo en la venganza de la momia (1971),https://t.me/c/2595202697/22460,"",,,
808,cantinflas el profe(1971),https://t.me/c/2595202697/22464,"",,,
809,harold y maude(1971),https://t.me/c/2595202697/22468,"",,,
810,el engaño (1971),https://t.me/c/2595202697/22472,"",,,
811,godzilla vs. hedorah(1971),https://t.me/c/2595202697/22476,"",,,
812,support your local gunfighter (latigo)(1971),https://t.me/c/2595202697/22480,"",,,
813,cambio de habito(subtitulada)(elvis presley) (1969),https://t.me/c/2595202697/22485,"",,,
816,el vampiro y el sexo (1969),https://t.me/c/2595202697/22497,"",,,
817,temple de acero (1969),https://t.me/c/2595202697/22501,"",,,
818,un trabajo en italia(1969),https://t.me/c/2595202697/22505,"",,,
819,la colina de las botas (1969)castellano,https://t.me/c/2595202697/22509,"",,,
820,la venganza de godzilla(subtitulado)(1969),https://t.me/c/2595202697/22513,"",,,
821,los invencibles (1969),https://t.me/c/2595202697/22517,"",,,
822,¡ayude a su comisario! (1969),https://t.me/c/2595202697/22521,"",,,
825,silverado (1985),https://t.me/c/2595202697/22534,"",,,
827,el rey david (1985),https://t.me/c/2595202697/22542,"",,,
828,la jaula de las locas 3 (1985),https://t.me/c/2595202697/22546,"",,,
831,mirame la palomita (1985),https://t.me/c/2595202697/22558,"",,,
832,gran disparate yankee en europa (1985),https://t.me/c/2595202697/22562,"",,,
833,el protector (1985),https://t.me/c/2595202697/22566,"",,,
834,el hechizo del halcon (1985),https://t.me/c/2595202697/22570,"",,,
835,loca academia de policia 2 su primera mision(1985),https://t.me/c/2595202697/22574,"",,,
836,discipulos de la camara 36 (1985)subtitulada,https://t.me/c/2595202697/22578,"",,,
837,"remo, desarmado y peligroso (1985)",https://t.me/c/2595202697/22582,"",,,
838,the falcon and the snowman(el juego del halcon) (1985),https://t.me/c/2595202697/22586,"",,,
839,velocidad sin limites (red line)(2007),https://t.me/c/2595202697/22591,"",,,
840,la esperanza vive en mi (2007),https://t.me/c/2595202697/22595,"",,,
841,la familia del futuro (2007),https://t.me/c/2595202697/22599,"",,,
844,ganster americano(2007),https://t.me/c/2595202697/22611,"",,,
845,petroleo sangriento (2007),https://t.me/c/2595202697/22615,"",,,
847,"beowulf, la leyenda (2007)",https://t.me/c/2595202697/22623,"",,,
848,numero 23 (2007),https://t.me/c/2595202697/22627,"",,,
849,un plan brillante (2007),https://t.me/c/2595202697/22631,"",,,
850,"3.10 mision peligrosa (2007)",https://t.me/c/2595202697/22635,"",,,
851,sobre-natural (2007),https://t.me/c/2595202697/22639,"",,,
852,shrek tercero (2007),https://t.me/c/2595202697/22643,"",,,
853,shrek ogrorisa la navidad (2007),https://t.me/c/2595202697/22647,"",,,
854,dueños de la noche (2007),https://t.me/c/2595202697/22651,"",,,
855,ratatouille (2007),https://t.me/c/2595202697/22655,"",,,
856,bloodrayne 2: deliverance (2007),https://t.me/c/2595202697/22659,"",,,
857,"1408 (2007)",https://t.me/c/2595202697/22663,"",,,
858,sweeney todd el barbero demoniaco (2007),https://t.me/c/2595202697/22667,"",,,
859,sweeney todd el barbero demoniaco (2007) -sin cancion,https://t.me/c/2595202697/22668,"",,,
860,exterminio 2 (2007),https://t.me/c/2595202697/22672,"",,,
861,antes que el diablo sepa que has muerto (2007),https://t.me/c/2595202697/22676,"",,,
862,el reino (2007),https://t.me/c/2595202697/22680,"",,,
863,caotica ana(castellano) (2007),https://t.me/c/2595202697/22684,"",,,
864,halloween  el inicio{version extendida} (2007),https://t.me/c/2595202697/22688,"",,,
865,zodiaco (2007),https://t.me/c/2595202697/22692,"",,,
866,actividad paranormal (2007),https://t.me/c/2595202697/22696,"",,,
867,american pie presenta la casa beta(2007),https://t.me/c/2595202697/22700,"",,,
868,alvin y las ardillas (2007),https://t.me/c/2595202697/22704,"",,,
869,"300 (2007)",https://t.me/c/2595202697/22708,"",,,
870,"5 centimetros por segundo (2007)",https://t.me/c/2595202697/22712,"",,,
871,a prueba de hombres(2007),https://t.me/c/2595202697/22716,"",,,
792,asterix el galo (1967),https://t.me/c/2595202697/22399,"",asterix,,
843,aliens vs. predator 2 (2007),https://t.me/c/2595202697/22607,"",alienv,,
824,cocoon (1985),https://t.me/c/2595202697/22530,"",cocoon,,
814,la furia de los siete magníficos (1969),https://t.me/c/2595202697/22489,"",siete,,
846,[rec] (2007),https://t.me/c/2595202697/22619,"",rec,,
826,mad max 3 mas alla de la cupula del trueno (1985),https://t.me/c/2595202697/22538,"",max,,
829,volver al futuro (1985),https://t.me/c/2595202697/22550,"",volverf,,
802,huida del planeta de los simios (1971),https://t.me/c/2595202697/22440,"",planetaori,,
803,"007 los diamantes son eternos(1971)",https://t.me/c/2595202697/22444,"","007",,
793,"007 solo se vive dos veces(1967)",https://t.me/c/2595202697/22403,"","007",,
872,"expiacion, deseo y pecado (2007)",https://t.me/c/2595202697/22720,"",,,
873,super cool (2007),https://t.me/c/2595202697/22724,"",,,
874,transformers (2007),https://t.me/c/2595202697/22728,"",,,
875,the flock (el caso weells)subtitulado (2007),https://t.me/c/2595202697/22732,"",,,
876,august rush: el triunfo de un sueño (2007),https://t.me/c/2595202697/22736,"",,,
877,el diario de los muertos (2007),https://t.me/c/2595202697/22740,"",,,
878,encontre al diablo (2010),https://t.me/c/2595202697/22761,"",,,
879,desde paris con amor (2010),https://t.me/c/2595202697/22765,"",,,
882,tron el legado (2010),https://t.me/c/2595202697/22777,"",,,
883,mision rockstar (2010)(calidad media),https://t.me/c/2595202697/22781,"",,,
885,el libro de los secretos (2010),https://t.me/c/2595202697/22789,"",,,
886,un golpe del destino (2010),https://t.me/c/2595202697/22793,"",,,
887,jonah hex (2010),https://t.me/c/2595202697/22797,"",,,
888,predators (2010),https://t.me/c/2595202697/22801,"",,,
889,el inmortal (2010),https://t.me/c/2595202697/22805,"",,,
890,el origen (2010),https://t.me/c/2595202697/22809,"",,,
891,the company men(hombres de negocios) (2010),https://t.me/c/2595202697/22813,"",,,
892,venganza letal (2010),https://t.me/c/2595202697/22817,"",,,
893,karate kid (2010),https://t.me/c/2595202697/22821,"",,,
894,shrek 4 para siempre (2010),https://t.me/c/2595202697/22825,"",,,
895,outcast (2010)(subtitulado),https://t.me/c/2595202697/22829,"",,,
896,camp rock 2 el concierto final (2010),https://t.me/c/2595202697/22833,"",,,
897,mi villano favorito (2010),https://t.me/c/2595202697/22837,"",,,
898,legion de angeles (2010),https://t.me/c/2595202697/22841,"",,,
899,el ultimo exorcismo (2010),https://t.me/c/2595202697/22845,"",,,
900,bloodrayne 3 la sangre del reich (2010)(castellano),https://t.me/c/2595202697/22849,"",,,
901,los pequeños focker (2010),https://t.me/c/2595202697/22853,"",,,
902,abandonada (2010),https://t.me/c/2595202697/22856,"",,,
903,temple de acero (2010),https://t.me/c/2595202697/22860,"",,,
904,un gato en paris (castellano)(2010),https://t.me/c/2595202697/22864,"",,,
905,red (2010),https://t.me/c/2595202697/22868,"",,,
906,actividad paranormal 2 (2010),https://t.me/c/2595202697/22872,"",,,
907,tres metros sobre el cielo (2010),https://t.me/c/2595202697/22876,"",,,
908,"4,3,2,1 (2010)",https://t.me/c/2595202697/22880,"",,,
909,liberen a willy 4 (2010),https://t.me/c/2595202697/22884,"",,,
910,dulce venganza (2010),https://t.me/c/2595202697/22888,"",,,
911,la reencarnacion de los muertos (2010),https://t.me/c/2595202697/22892,"",,,
912,dracula (1979),https://t.me/c/2595202697/22899,"",,,
913,la vida publica de jesus (1979),https://t.me/c/2595202697/22903,"",,,
917,los guerreros (1979),https://t.me/c/2595202697/22919,"",,,
918,el rey de los exhortos (1979),https://t.me/c/2595202697/22923,"",,,
919,misterio en las bermudas (1979),https://t.me/c/2595202697/22927,"",,,
920,quadrophenia (1979),https://t.me/c/2595202697/22931,"",,,
921,stalker (subtitulada)(1979),https://t.me/c/2595202697/22935,"",,,
922,being there (1979),https://t.me/c/2595202697/22939,"",,,
923,zombie: noche de panico (1979)castellano,https://t.me/c/2595202697/22943,"",,,
924,operacion valquiria (2008),https://t.me/c/2595202697/22948,"",,,
926,el increible hulk (2008),https://t.me/c/2595202697/22956,"",,,
927,tripulacion dave (2008),https://t.me/c/2595202697/22960,"",,,
929,ura horror(2008)(subtitulado),https://t.me/c/2595202697/22968,"",,,
930,quiero robarme a la novia (2008),https://t.me/c/2595202697/22972,"",,,
933,peligro en bangkok (2008),https://t.me/c/2595202697/22984,"",,,
935,el curioso caso de benjamin button (2008),https://t.me/c/2595202697/22992,"",,,
936,el intercambio (2008),https://t.me/c/2595202697/22996,"",,,
937,wall e (2008),https://t.me/c/2595202697/23000,"",,,
938,imagenes del mas alla (2008),https://t.me/c/2595202697/23004,"",,,
939,bolt un perro fuera de serie (2008),https://t.me/c/2595202697/23008,"",,,
941,batman el caballero de la noche (2008),https://t.me/c/2595202697/23016,"",,,
942,harold y kumar dos tontos en fuga (2008),https://t.me/c/2595202697/23020,"",,,
943,anaconda 3 la amenaza (2008),https://t.me/c/2595202697/23024,"",,,
944,camp rock campamento del rock (2008),https://t.me/c/2595202697/23028,"",,,
945,control total (2008),https://t.me/c/2595202697/23032,"",,,
946,nuevos vengadores heroes del manana (2008),https://t.me/c/2595202697/23036,"",,,
947,conoce a los brown (subtitulado)(2008)(sub blanco),https://t.me/c/2595202697/23040,"",,,
948,conoce a los brown (2008)(sub amarillo),https://t.me/c/2595202697/23041,"",,,
949,corazon de tinta (2008),https://t.me/c/2595202697/23045,"",,,
950,starship troopers 3 merodeador (2008),https://t.me/c/2595202697/23049,"",,,
951,el lince perdido (castellano)(2008),https://t.me/c/2595202697/23053,"",,,
952,el dia de los muertos vivientes (2008),https://t.me/c/2595202697/23057,"",,,
953,zombie strippers! (2008),https://t.me/c/2595202697/23061,"",,,
881,criaturas salvajes 4 deseos prohibidos (2010),https://t.me/c/2595202697/22773,"",criaturas,,
884,invicto 3 redencion (2010),https://t.me/c/2595202697/22785,"",invicto,,
928,asterix at the olympic games (2008)(subtitulado),https://t.me/c/2595202697/22964,"",obelix,,
954,los caballeros del zodiaco la gran batalla de los dioses (1988),https://t.me/c/2595202697/23066,"",zodiaco,,
914,"alien, el octavo pasajero (1979)",https://t.me/c/2595202697/22907,"",alien,,
931,resident evil degeneracion (2008),https://t.me/c/2595202697/22976,"",resident,,
932,mortadelo y filemon mision salvar la tierra (2008),https://t.me/c/2595202697/22980,"",mortadelo,,
934,indiana jones 4 el reino de la calavera de cristal (2008),https://t.me/c/2595202697/22988,"",indiana,,
915,mad max salvajes de la autopista (1979),https://t.me/c/2595202697/22911,"",max,,
940,"007 quantum of solace(2008)",https://t.me/c/2595202697/23012,"","007",,
957,la septima profecia (1988),https://t.me/c/2595202697/23078,"",,,
958,quisiera ser grande (1988),https://t.me/c/2595202697/23082,"",,,
959,juliana (1988)(calidad baja 😞),https://t.me/c/2595202697/23086,"",,,
962,cocodrilo dundee 2 (1988),https://t.me/c/2595202697/23098,"",,,
963,el profesor punk (1988),https://t.me/c/2595202697/23102,"",,,
964,y donde esta el policia(1988),https://t.me/c/2595202697/23106,"",,,
965,dragones por siempre(jackie chan)(1988),https://t.me/c/2595202697/23110,"",,,
966,loca academia de policia 5 operacion miami beach(1988),https://t.me/c/2595202697/23114,"",,,
967,willow en la tierra del encanto (1988),https://t.me/c/2595202697/23118,"",,,
968,¡sobreviven! (1988),https://t.me/c/2595202697/23122,"",,,
969,iron angels 2(castellano) (1988),https://t.me/c/2595202697/23126,"",,,
970,critters 2  el plato principal (1988),https://t.me/c/2595202697/23130,"",,,
971,hellraiser ii (1988),https://t.me/c/2595202697/23134,"",,,
972,halloween 4  el regreso de michael myers (1988),https://t.me/c/2595202697/23138,"",,,
973,dragon ball una aventura mistica (1988),https://t.me/c/2595202697/23142,"",,,
974,akira (1988),https://t.me/c/2595202697/23146,"",,,
975,arizona heat (1988),https://t.me/c/2595202697/23150,"",,,
976,zombie flesh eaters 2(zombi 3) (1988),https://t.me/c/2595202697/23154,"",,,
977,no hables con extraños(2021),https://t.me/c/2595202697/23159,"",,,
978,south park pos-covid (2021),https://t.me/c/2595202697/23163,"",,,
979,south park pos-covid el retorno del covid (2021),https://t.me/c/2595202697/23164,"",,,
980,el misterio de soho (2021),https://t.me/c/2595202697/23168,"",,,
981,quien tiene el control(2021),https://t.me/c/2595202697/23172,"",,,
983,atentado terrorista (2021),https://t.me/c/2595202697/23180,"",,,
986,franz klammer la leyenda del esqui (2021),https://t.me/c/2595202697/23192,"",,,
987,el capitan volkonogov ha huido (2021),https://t.me/c/2595202697/23196,"",,,
988,el reino magico (2021),https://t.me/c/2595202697/23200,"",,,
991,el conjuro 3 el diablo me obligo a hacerlo (2021),https://t.me/c/2595202697/23212,"",,,
993,el refugio (2021),https://t.me/c/2595202697/23220,"",,,
995,el sacrificio (2021),https://t.me/c/2595202697/23228,"",,,
996,la chica en el sotano (2021),https://t.me/c/2595202697/23232,"",,,
998,heroe en dos mundos (2021),https://t.me/c/2595202697/23240,"",,,
999,es tiempo de amar(2021),https://t.me/c/2595202697/23244,"",,,
1002,multiverso – realidad paralela (2021),https://t.me/c/2595202697/23256,"",,,
1003,la liga de la justicia de zack snyder (2021)(720),https://t.me/c/2595202697/23260,"",,,
1004,la furia de la montaña (峰爆)(2021),https://t.me/c/2595202697/23264,"",,,
1007,la sociedad de la justicia de america segunda guerra mundial (2021),https://t.me/c/2595202697/23276,"",,,
1008,chernobil la pelicula (2021),https://t.me/c/2595202697/23280,"",,,
1009,invasion final (末日救援)(2021),https://t.me/c/2595202697/23284,"",,,
1010,cruella (2021),https://t.me/c/2595202697/23288,"",,,
1011,maniobra radical (2021),https://t.me/c/2595202697/23292,"",,,
1012,garcia y garcia (2021),https://t.me/c/2595202697/23296,"",,,
1013,la dama del cielo (2021),https://t.me/c/2595202697/23300,"",,,
1015,operacion matador (2021),https://t.me/c/2595202697/23308,"",,,
1016,the king's man la primera mision (2021),https://t.me/c/2595202697/23312,"",,,
1017,el protector (2021),https://t.me/c/2595202697/23316,"",,,
1018,atrapa la bala (2021),https://t.me/c/2595202697/23320,"",,,
1019,el poder del perro (2021),https://t.me/c/2595202697/23324,"",,,
1020,la leyenda regresa (2021),https://t.me/c/2595202697/23328,"",,,
1021,the world to come (2021),https://t.me/c/2595202697/23332,"",,,
1022,"jack, el destripador la historia no contada (2021)",https://t.me/c/2595202697/23336,"",,,
1023,nadie especial (2021),https://t.me/c/2595202697/23340,"",,,
1024,nadie (2021),https://t.me/c/2595202697/23344,"",,,
1025,jujutsu kaisen 0 (2021),https://t.me/c/2595202697/23348,"",,,
1026,el lobo y el leon (2021),https://t.me/c/2595202697/23352,"",,,
1027,no respires 2 (2021),https://t.me/c/2595202697/23356,"",,,
1028,the fallout la vida despues (2021),https://t.me/c/2595202697/23360,"",,,
1029,halloween kills  la noche aun no termina (2021),https://t.me/c/2595202697/23364,"",,,
1030,el cataclismo (2021),https://t.me/c/2595202697/23368,"",,,
1031,cyrano (2021),https://t.me/c/2595202697/23372,"",,,
1032,eiffel (2021),https://t.me/c/2595202697/23376,"",,,
1033,la purga por siempre (2021),https://t.me/c/2595202697/23380,"",,,
1034,actividad paranormal vínculos familiares (2021),https://t.me/c/2595202697/23384,"",,,
1035,un jefe en pañales 2  negocios de familia (2021),https://t.me/c/2595202697/23388,"",,,
1036,un rescate de huevitos (2021),https://t.me/c/2595202697/23392,"",,,
984,secretos del pasado (años de sequia)(2021),https://t.me/c/2595202697/23184,"",dry,,
985,plaga zombie american invasion (2021),https://t.me/c/2595202697/23188,"",plaga,,
989,se termino el tiempo (2021),https://t.me/c/2595202697/23204,"",time,,
992,rapidos y furiosos 9 (2021),https://t.me/c/2595202697/23216,"",furioso,,
990,un lugar en silencio parte 2 (2021),https://t.me/c/2595202697/23208,,silencio,,
955,los caballeros del zodiaco contraatacan (1988),https://t.me/c/2595202697/23070,"",zodiaco,,
956,cocoon el regreso (1988),https://t.me/c/2595202697/23074,"",cocoon,,
1000,amigos de las vacaciones (2021),https://t.me/c/2595202697/23248,"",vacaciones,,
1001,the loud house la pelicula (2021),https://t.me/c/2595202697/23252,"",house,,
960,cortocircuito 2 (1988),https://t.me/c/2595202697/23090,"",corto,,
961,un principe en nueva york (1988),https://t.me/c/2595202697/23094,"",unprincipe,,
1005,un principe en nueva york 2 (2021),https://t.me/c/2595202697/23268,"",unprincipe,,
1006,sin tiempo para morir(2021),https://t.me/c/2595202697/23272,"","007",,
1037,mortal kombat leyendas la batalla de los reinos (2021),https://t.me/c/2595202697/23396,"",,,
1038,hurricane: libre como el viento (2021),https://t.me/c/2595202697/23400,"",,,
1039,spirit: el indomable (2021),https://t.me/c/2595202697/23404,"",,,
1040,zoya (2021),https://t.me/c/2595202697/23408,"",,,
1041,la aldea de los suicidios(2021),https://t.me/c/2595202697/23412,"",,,
1042,la novata (2021),https://t.me/c/2595202697/23416,"",,,
1043,una libreria en paris (2021),https://t.me/c/2595202697/23420,"",,,
1044,judas y el mesias negro (2021),https://t.me/c/2595202697/23424,"",,,
1045,el souvenir  parte 2 (2021),https://t.me/c/2595202697/23428,"",,,
1046,souvenir (2021),https://t.me/c/2595202697/23432,"",,,
1047,te quiero como amigo (2021),https://t.me/c/2595202697/23436,"",,,
1048,ron da error (2021),https://t.me/c/2595202697/23440,"",,,
1049,contraataque (strike back) (2021),https://t.me/c/2595202697/23444,"",,,
1050,el ejercito de los muertos (2021),https://t.me/c/2595202697/23448,"",,,
1051,el ejercito de los ladrones (2021),https://t.me/c/2595202697/23452,"",,,
1052,paradise cove (2021),https://t.me/c/2595202697/23456,"",,,
1053,el paseo 6 (2021),https://t.me/c/2595202697/23460,"",,,
1054,el principito (2015),https://t.me/c/2595202697/23476,"",,,
1055,stonewall (2015)(subtitulado),https://t.me/c/2595202697/23480,"",,,
1056,stonewall (2015)(castellano),https://t.me/c/2595202697/23481,"",,,
1058,un gran dinosaurio (2015),https://t.me/c/2595202697/23489,"",,,
1060,el gran pequeño(little boy) (2015),https://t.me/c/2595202697/23497,"",,,
1062,entre la venganza y el perdon(gallows road) (2015),https://t.me/c/2595202697/23505,"",,,
1063,una verdadera amistad(marshall's miracle) (2015),https://t.me/c/2595202697/23509,"",,,
1064,woodlawn (2015),https://t.me/c/2595202697/23513,"",,,
1065,cuarto de guerra (2015),https://t.me/c/2595202697/23517,"",,,
1066,el poder de la cruz (2015),https://t.me/c/2595202697/23521,"",,,
1069,victor frankenstein (2015),https://t.me/c/2595202697/23533,"",,,
1070,el poder de la moda (2015),https://t.me/c/2595202697/23537,"",,,
1072,joy el nombre del exito (2015),https://t.me/c/2595202697/23545,"",,,
1073,la bruja (2015),https://t.me/c/2595202697/23549,"",,,
1074,secretos de una obsesion (2015),https://t.me/c/2595202697/23553,"",,,
1075,el renacido (2015),https://t.me/c/2595202697/23557,"",,,
1076,el secreto de adaline (2015),https://t.me/c/2595202697/23561,"",,,
1079,los 8 mas odiados (2015),https://t.me/c/2595202697/23573,"",,,
1080,los 33 (2015),https://t.me/c/2595202697/23578,"",,,
1081,una historia real (2015),https://t.me/c/2595202697/23582,"",,,
1082,everest (2015),https://t.me/c/2595202697/23586,"",,,
1083,en la cuerda floja (2015),https://t.me/c/2595202697/23590,"",,,
1084,el lado oscuro del deseo (2015),https://t.me/c/2595202697/23594,"",,,
1085,el cadaver de anna fritz (2015)(castellano idioma original),https://t.me/c/2595202697/23598,"",,,
1086,mision imposible - nacion secreta (2015),https://t.me/c/2595202697/23602,"",,,
1087,mision rescate (2015),https://t.me/c/2595202697/23606,"",,,
1089,los descendientes (2015),https://t.me/c/2595202697/23614,"",,,
1090,"musica, amigos y fiesta (2015)",https://t.me/c/2595202697/23618,"",,,
1091,knight of cups (2015)(caballero de copas)(destinos),https://t.me/c/2595202697/23622,"",,,
1092,en el corazon del mar (2015),https://t.me/c/2595202697/23626,"",,,
1093,la cenicienta (2015),https://t.me/c/2595202697/23630,"",,,
1094,"snoopy y charlie brown peanuts, la pelicula (2015)",https://t.me/c/2595202697/23634,"",,,
1095,los juegos del hambre sinsajo - parte 2 (2015),https://t.me/c/2595202697/23638,"",,,
1096,una sonrisa a la vida(truman) (2015),https://t.me/c/2595202697/23642,"",,,
1097,"1-kingsman servicio secreto (2015)",https://t.me/c/2595202697/23646,"",,,
1098,tyler perry's madea's tough love(subtitulado) (2015)(sub-blanco),https://t.me/c/2595202697/23650,"",,,
1099,tyler perry's madea's tough love(subtitulado) (2015)(sub-amarillo),https://t.me/c/2595202697/23651,"",,,
1100,los odiosos ocho (2015),https://t.me/c/2595202697/23655,"",,,
1101,la maldicion 4 - el final (2015)(subtitulada),https://t.me/c/2595202697/23659,"",,,
1102,ya te extraño (2015),https://t.me/c/2595202697/23663,"",,,
1103,hardcore mision extrema (2015),https://t.me/c/2595202697/23667,"",,,
1104,cin kuyusu (2015),https://t.me/c/2595202697/23671,"",,,
1105,pixeles (2015),https://t.me/c/2595202697/23676,"",,,
1106,jurassic world mundo jurasico(2015),https://t.me/c/2595202697/23680,"",,,
1107,entourage (el sequito) (2015),https://t.me/c/2595202697/23684,"",,,
1108,alias maria (2015),https://t.me/c/2595202697/23688,"",,,
1109,bob esponja un heroe fuera del agua (2015),https://t.me/c/2595202697/23692,"",,,
1110,actividad paranormal la dimension fantasma (2015),https://t.me/c/2595202697/23696,"",,,
1111,alvin y las ardillas  aventura sobre ruedas (2015),https://t.me/c/2595202697/23700,"",,,
1112,a la mierda con los zombis(2015),https://t.me/c/2595202697/23704,"",,,
1113,un gallo con muchos huevos (2015),https://t.me/c/2595202697/23708,"",,,
1114,dragon ball z  la resurreccion de freezer (2015),https://t.me/c/2595202697/23712,"",,,
1115,vengadores la era de ultron(2015),https://t.me/c/2595202697/23716,"",,,
1116,dulce venganza 3 la venganza es mia (2015),https://t.me/c/2595202697/23720,"",,,
1117,windstorm 2 (2015)subtitulado,https://t.me/c/2595202697/23724,"",,,
1118,focus: maestros de la estafa (2015),https://t.me/c/2595202697/23728,"",,,
1059,la serie divergente insurgente (2015),https://t.me/c/2595202697/23493,"",divergente,,
1061,rapidos y furiosos 7 (2015),https://t.me/c/2595202697/23501,"",furioso,,
1068,creed (2015),https://t.me/c/2595202697/23529,"",creed,,
1071,cincuenta sombras de grey (2015)(version sin censura),https://t.me/c/2595202697/23541,"",sombras,,
1077,la noche del demonio capitulo 3 (2015),https://t.me/c/2595202697/23565,"",demonio1,,
1078,mad max furia en la carretera (2015),https://t.me/c/2595202697/23569,"",max,,
1088,"007 spectre(2015)",https://t.me/c/2595202697/23610,"","007",,
